,Unnamed: 0,rating,id,date,views,like,title,text
5220,5338,4,dbfla***예매자,2022.04.10,조회 18,"공감 0
공감하기",재미있어요,4명이 꾸려나가는 뮤지컬이라는 생각이 안 들 만큼 무대를 꽉 채워줍니다
5221,5339,5,ehdjs***예매자,2022.04.10,조회 19,"공감 0
공감하기",진짜 최고,처음 봤는데 정말 짜릿했습니다캐스팅도 너무완벽했고너무좋았어요
5222,5340,5,ekwjd1***예매자,2022.04.10,조회 25,"공감 0
공감하기",여자 넷이서 다 해먹는 뮤지컬,다 때려부수는 강렬한 락 넘버 덕에 너무 신나게 잘 보고 왔어요 배우 분들 진짜 다 멋지고 다 잘하고  치였어요129392
5223,5341,5,gon***예매자,2022.04.10,조회 16,"공감 0
공감하기",최고의 무대,율리지 려엠마 현선브리짓 수연앨리스 내가 정말 사랑합니다 연간 뚜껑 날아가서 보수공사 필요
5224,5342,5,hyeon***예매자,2022.04.10,조회 18,"공감 0
공감하기",리지는 리지,진짜 재밌어요 눈도 즐겁고 귀도 즐겁고 아무튼 신나고 배우님들 연기 노래 뭐 하나 빠지는 것 없고요 아악너무좋아
5225,5343,5,jang9***예매자,2022.04.10,조회 26,"공감 0
공감하기",대학로에서 가장 유명한 맛집,맛집났어요 살인맛집그리고 박수맛집 컷콜에서 관객들의 한 맺힌 칼박수를 함께 즐겨보아요미친 여름 날과 딱 어울리는 뮤지컬 리지 보러오쎄여오쎄요오쎄여
5226,5344,5,cej9***예매자,2022.04.10,조회 17,"공감 0
공감하기",최고,4분의 배우님들의 매력을 볼수있는 극
5227,5345,5,pdpd***예매자,2022.04.10,조회 28,"공감 0
공감하기",이런 뮤지컬은 처음 봅니다,송스루라서 정말 한 시도 눈과 귀를 집중하지 않을 수 없었어요 게다가 앙상블도 없이 엄청난 배우 4명이 극장을 이렇게 꽉꽉 채우다니 보고도 믿기지가 않고 집에 와서도 계속 생각나더라고요 심지어 유명한 실화를 바탕으로 만들었음에도 군더더기 없이 불편한 부분 없이 시원시원하게 전개하는 것이 정말 마음에 들었고 특히 커튼콜에서 앞서 나왔던 곡들을 편곡해서 조금씩 다시 들려주는 게 너무 좋았습니다 코시국이라 함성을 못질러서 아쉽지만 제자리에서 방방 뛰며 건강박수 열심히 치고 왔어요 1막 2막 거의 한시간씩인데 체감상 너무 순식간에 지나가서 5분 4분처럼 느껴지네요 이렇게 에너지를 쏟아내시는 배우분들도 정말 대단해요 어떤 조합으로 보든 전부 노래연기를 너무 잘하시고 조합에 따라 인물 관계가 묘하게 달라보여서 여러번 보는 재미가 있는 것 같아요 한여름 될때까지 몇 번 더 보러갈 것 같네요 리지 팀 모두 건강하게 신나게 공연하셨으면 좋겠습니다 사랑해요
5228,5346,5,cola8***예매자,2022.04.10,조회 26,"공감 0
공감하기",최고의 공연,아무말도 할수가 없었어요정말 최고 또 최고였습니다이러니 다들 리지 리지 하는군요배우님들 너무 멋있었어요
5229,5347,5,okqoral***예매자,2022.04.09,조회 27,"공감 0
공감하기",너무 신나요 라이브 후기,코시국이 아니었다면  더 좋았을텐데진짜 너무 재밌고 신나요 리지 최고
5230,5348,5,okqoral***예매자,2022.04.09,조회 27,"공감 0
공감하기",인생 뮤지컬라이브 후기,진짜 넘 잼써요동생이랑 봤는데 인생 뮤지컬이래요
5231,5349,4,jjk***예매자,2022.04.09,조회 41,"공감 0
공감하기",손바닥 터질듯라이브 후기,소리는 못지르고 극은 너무좋고마이크 켜지는거 놓치지 말아주세요 한두번이 아니던데
5232,5350,5,nhoe***예매자,2022.04.09,조회 55,"공감 0
공감하기",박수만으로는 성에안차,보는내내 어깨가 들썩이고 떼창 못하는 아쉬움이 너무너무 크다페어별 매력이 너무너무 달라서 정말 한번만 볼 수없게 만드는담 공연도 기대중
5233,5351,5,huyukyo***예매자,2022.04.09,조회 87,"공감 2
공감하기",리지보면볼수록 더 보고싶어지는 뮤지컬,한번 보고 너무 재밌어서 또 봤는데요 정말 최고입니다 그래서 또 보러가려고요 배우님들 너무너무 천재같으셔요 진짜 짱 신나고 재밌고 볼때마다 새로워요 리지엠마앨리스브리짓 6월까지 많이 봐야겠어요 리지 최곡
5234,5352,5,dl890***예매자,2022.04.08,조회 38,"공감 0
공감하기",재밌어요,시놉시스만 보고 갔는데 다른 뮤지컬들과 달라서 재밌었어요
5235,5353,5,chlgusdn3***예매자,2022.04.08,조회 53,"공감 0
공감하기",시원시원한 락 뮤지컬 리지,총첫공 보고 왔었는데초연에 이어서 재연도 커튼콜 너무 너무 신나게 즐기고 왔어요 마음이 절로 통쾌해지는 여성 4인이 보여준 에너지 절대 못 잊을거 같아요 사랑합니다 리지
5236,5354,5,dbear***예매자,2022.04.08,조회 27,"공감 0
공감하기",굳,같이 떼창하고 소리 못지르는게 너무 아쉬울따름이에요
5237,5355,5,gud0***예매자,2022.04.08,조회 36,"공감 0
공감하기",최고의 뮤지컬입니다,여성배우만 나오고 락뮤지컬의 쏭쓰루 형식의 뮤지컬이 너무 좋습니다파워풀하고 재밌고 정말 최고의 뮤지컬 추천합니다매년 왔으면 좋겠네요
5238,5356,5,smir4***예매자,2022.04.08,조회 34,"공감 0
공감하기",너무재밌게봤어요,배우에 상관없이 그냥 편한 날짜에 보러갔는데 다들 너무 멋지신거있죠보기 전부터 기대가 컸는데 정말 만족스럽습니다아 그리고 극장 의자가 너무 푹신합니다 대극장에서도 느낄 수 없는 안락함 2시간 앉아있어도 전혀 불편하지 않아요
5239,5357,5,8677***예매자,2022.04.08,조회 52,"공감 0
공감하기",썸바디 누가 사고쳐,락뮤지컬 너무 좋아요 코시국인게 슬플뿐입니다
5240,5358,5,cu***예매자,2022.04.07,조회 74,"공감 0
공감하기",율려제최 좋아용,기다리고 기다렸던 리지초연도 재연도 코시국이라 여전히 아쉽지만연강홀이라 무대도 훨씬 돋보이고 시야도 좋네요제이민배우님 왜케 귀여우신지담시즌엔 광란의 커튼콜 기대해봅니다 제발요
5241,5359,5,822***예매자,2022.04.07,조회 51,"공감 0
공감하기",리지,잘봤습니다 재밌었어요
5242,5360,5,822***예매자,2022.04.07,조회 41,"공감 0
공감하기",리지,재밌었어요
5243,5361,5,822***예매자,2022.04.07,조회 34,"공감 0
공감하기",리지,재밌게 잘 봤습니다
5244,5362,5,822***예매자,2022.04.07,조회 39,"공감 0
공감하기",리지,재밌었어요 배우분들 가창력이 너무 좋아요
5245,5363,5,822***예매자,2022.04.07,조회 37,"공감 0
공감하기",리지,재밌게 잘 봤어요
5246,5364,5,icaros***예매자,2022.04.07,조회 36,"공감 0
공감하기",너무 좋아요,강렬한 록 사운드에 함성을 지르지 못하는 것이 아쉽습니다
5247,5365,5,alma***예매자,2022.04.07,조회 37,"공감 0
공감하기",최고의 뮤지컬,추천합니다
5248,5366,5,rosie7***예매자,2022.04.07,조회 25,"공감 0
공감하기",추천합니다,너무 재밌어용
5249,5367,5,un1004***예매자,2022.04.07,조회 33,"공감 0
공감하기",대박이에여,대박이에여
5250,5368,5,jamjam0***예매자,2022.04.07,조회 40,"공감 0
공감하기",최고의 선택,그냥 다 좋아요 전성민 리지 김려원 엠마 김수연 앨리스 최현선 브리짓 봤는데 진짜 무대로 뛰어올라가서 사랑한다고 소리지를뻔오블 9열 봤는데 자리도 괜찮았어요
5251,5369,5,tlsgk***예매자,2022.04.07,조회 54,"공감 0
공감하기",와 이 공연은 찐입니다,네명의 배우가 모두 레전드네요 유리아 김려원 제이민 최현선 배우 고음 성량 연기 모두 완벽합니다마지막에 락콘서트장같은 커튼콜은 와우 또 보고 싶은 공연입니다
5252,5370,5,ford4***예매자,2022.04.07,조회 36,"공감 0
공감하기",진짜신나요,코로나때문에 이런 신나는 공연을 보면서도 박수만 짝짝거릴 수 밖에 없는게 너무 아쉬움 배우들 에너지도 노래도 최고였습니다
5253,5371,5,rin9***예매자,2022.04.06,조회 168,"공감 4
공감하기",이 보든가의 모든문은 꽉잠겨잇숴,너무너무너무신나고 배우분들 다 너무 멋있고 잘하세요 에너지를 받아갈 수 있는공연소리못지르는건 너무 아쉽지만 컷콜에서 박수로 한 풀었습니다 이시대최고의공연
5254,5372,5,a05160***예매자,2022.04.06,조회 44,"공감 0
공감하기",간만에 신나는,제가 엄청 즐기다왔습니다 커튼콜때 일어나서 헤드뱅잉 하고 싶은거 간신히  참다가 나왔네요 ˇˇ배우님들도 너무 좋고 재밌었어요 
5255,5373,5,hp011***예매자,2022.04.06,조회 57,"공감 0
공감하기",최고의 뮤지컬,실제 있었던 보든가 살인사건을 바탕으로 매력적인 빌런을 그려낸 극입니다폭력적인 아버지와 가산을 빼앗아가려는 계모를 처치하고 그 사실을 은폐하면서 캐릭터들이 하나하나 펑크룩으로 환복하는 연출이 멋있습니다펑크락 장르의 넘버는 듣기 시원시원하고 주인공에게 쉽게 몰입하도록 해줍니다꼭꼭 보세요 추천합니다
5256,5374,5,peg1***예매자,2022.04.06,조회 38,"공감 0
공감하기",진짜 너무 재밌어요,볼 때마다 생각해요코로나 시국만 아니었다면
5257,5375,4,dbswl***예매자,2022.04.06,조회 117,"공감 1
공감하기",냅다 예매 갈기는,극의 스토리가 노래 위주로 흘러가서 아무 사전 정보 없이 극을 보러가니 스토리 이해가 잘 안됐어요락이라는 장르 특성상 가사 전달이 잘 안되는 부분도 있었고요 그래서 이건 자첫으로 끝나려나 했는데웬걸 커튼콜 때 락페스티벌이 열리더라구요 다같이 즐기는 분위기에 반해서 추가 예매 갈기고 나오면서 프로그램북 하나 샀어요가사랑 스토리 보려고이제 제 목표는 전캐 보기입니다
5258,5376,3,alalq***예매자,2022.04.06,조회 91,"공감 0
공감하기",뮤지컬 리지,뮤지컬 리지
5259,5377,5,yja1***예매자,2022.04.06,조회 45,"공감 0
공감하기",최고의 공연,매번 볼때마다 달라지는 감정선에 항상 다른 공연을 보고 온 것같은 느낌이에요 정말 재밌게 잘봤어요
5260,5378,5,chghs1***예매자,2022.04.05,조회 43,"공감 0
공감하기",지룰할틈 없는 꽉찬 무대,단 4명으로 한시도 지루할틈 없이 무대를 채워주시는데 너무 재미있게 봤어요배우님들 호흡도 좋고 강렬하고 카리스마도 아주 그냥 끝장 납니다연정님도 뮤지컬 처음이신거로 아는데 노래하시는 분이셔서 그런지음역대가 무지 넓은거 같아요 중간에 음색이 확 바뀌는데 와무대를 한순간 빨아들이는듯한 몰입감과 감탄김려원배우님과 이영미 배우님 카리스마가  하시고 성량이 와웅전성민 배우님은 귀여워용 3진짜루 한번도 안본사람은 있어도 한번만 보는사람은 없을거예욧저도 다음 공연도 보려고 또 예매중이네요
5261,5379,5,bbhj0***예매자,2022.04.05,조회 43,"공감 0
공감하기",최고의 작품 최고의 배우,돌아와줘서 너무 고맙고 또 고맙습니다첫공 진짜 떨렸는데 배우들 너무 잘해서 감탄만 하고 돌아왔어요커튼콜까지 완벽한 공연이었습니다리지 초연페어 평생 와주시기예요 사랑해요 
5262,5380,5,yachab***예매자,2022.04.05,조회 47,"공감 0
공감하기",찢었습니다,이소정님 여은님 연정님 최현선님 배우분들 무대 다 찢어놓으셨습니다  최고 재밌었어요 또 보러 가고 싶다
5263,5381,5,0419sk***예매자,2022.04.05,조회 42,"공감 0
공감하기",너무좋아요,보는 내내 너무 좋아서 눈물흘렸어요 무대도 노래도 너무좋고 배우들도 너무 잘하시고 너무너무 좋았어요
5264,5382,5,mar***예매자,2022.04.05,조회 58,"공감 0
공감하기",친구 선물한건데 좋아하네요,2막 보고 나와서 재밌다고 했어요맘에 들어해서 다행이에요
5265,5383,5,teali***예매자,2022.04.05,조회 220,"공감 10
공감하기",여러번 보고 싶어지는 리지,리지 2차 관람평입니다처음 보고 나서 이 작품은 또 봐야겠다 싶어서또 예매해서 보러 갔다 왔네요사실 처음 예매하게 된 동기는 단순했습니다제가 유리아 배우님의 팬이라서 시놉시스만 대충 읽고는이 작품이 어떤 형식의 뮤지컬인지 어떤 식으로 전개되는지사전 정보도 거의 없이 이것저것 따지지 않고 예매했었는데이제는 극 자체의 매력에 푹 빠져서 차 예매까지 하고 있네요여러번 봐도 정말 재미있는 작품입니다눈물나게 하는 감동코드나 인생의 교훈 이런 것들이 아닌노래가 주는 재미 본연에 집중한 뮤지컬이라고 평하고 싶네요보든 가 넘버부터 해서 모든 넘버들이 다 인상적이고 듣기 좋았어요배우님들의 시원시원한 성량을 마음껏 즐길 수 있는 넘버 구성이였다고 생각합니다추가로 조명과 배경스크린이 적재적소에 사용되어 극의 몰입도를 한층 더 높여주었구요극 처음부터 끝까지 웅장하고 화려한 연주 덕분에 꿈을 꾸는 듯한 느낌이였어요락뮤지컬인지도 모르고 갔다가 압도되어버린 1인입니다직장 동료중에 관극 취미를 가진 분께 이 작품 추천드렸어요다음 주에 또 보러가겠습니다 리지 짱
5266,5384,5,ricjin1***예매자,2022.04.04,조회 48,"공감 0
공감하기",시원한 뮤지컬,스콜데이 주세요
5267,5385,4,zamong***예매자,2022.04.04,조회 71,"공감 0
공감하기",리지,좋아요
5268,5386,5,bwg***예매자,2022.04.04,조회 57,"공감 0
공감하기",리지,초연때도 재연때도 컷콜에서 소리지르고 따라부를수 없는게 너무 슬프지만 박수 열심히 쳤어요
5269,5387,5,whitekr***예매자,2022.04.04,조회 55,"공감 0
공감하기",리지,리지 초연 떼창하는 날이 오기를 손꼽아 기다리며 보냈는데재연이 왔지만 여전히 불가능하다는 게 참 슬프기만 해요그럼에도 공연은 정말정말 좋았습니다
5270,5388,4,kwony***예매자,2022.04.04,조회 61,"공감 0
공감하기",리지,강렬하고 멋있어요
5271,5389,5,jinsuki0***예매자,2022.04.04,조회 56,"공감 0
공감하기",여운이 남는 공연,공연이 끝나고 가슴속에 여운이 계속 남는 좋은 공연이였습니다
5272,5390,5,inuk***예매자,2022.04.04,조회 82,"공감 0
공감하기",파워풀한 여성보컬 락뮤,처음엔 정신없고 뭐가뭔지 모르겠는데상황파악하고나니 와 멋있다 이렇게 즐기게되더라고요 김려원배우님 최현선배우님 최고에요
